Cliente_Key,COD UNID,COD SERVICIO,Personal_Real,Cliente_Nombre,Cliente_Key_right,Unidad,Servicio,Personal_Estimado,Cliente_Nombre_right,Cliente,Estado
,,,0,,60776,25764, 26,1.0,HERMES TRANSPORTES BLINDADOS  S A,HERMES TRANSPORTES BLINDADOS  S A,SIN_DATOS
23649,352,446,1,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,23649,352,446,1.0,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,EXACTO
,,,0,,24097,144,607,1.0,PERUFARMA S A,PERUFARMA S A,SIN_DATOS
,,,0,,146308,20257, 95,4.666666666666667,SOCIEDAD QUIMICA ALEMANA S.A.,SOCIEDAD QUIMICA ALEMANA S.A.,SIN_DATOS
71965,12909,165,2,AEROPUERTOS ANDINOS DEL PERU S.A.,71965,12909,165,2.3333333333333335,AEROPUERTOS ANDINOS DEL PERU S.A.,AEROPUERTOS ANDINOS DEL PERU S.A.,FALTA
,,,0,,7242,17405, 41,2.3333333333333335,TRANSPORTES CRUZ DEL SUR S.A.C.,TRANSPORTES CRUZ DEL SUR S.A.C.,SIN_DATOS
,,,0,,24382,615, 42,1.1666666666666667,SOCIEDAD SUIZO PERUANA DE EMBUTIDOS S.A. Ó SUPEMSA,SOCIEDAD SUIZO PERUANA DE EMBUTIDOS S.A. Ó SUPEMSA,SIN_DATOS
23649,4257,190,1,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,23649,4257,190,1.1538461538461537,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,FALTA
,,,0,,163872,23474,F36,1.1666666666666667,INVERSIONES LAMBORE S.A.C.,INVERSIONES LAMBORE S.A.C.,SIN_DATOS
,,,0,,197232,26649, 95,2.3333333333333335,TRADI S A,TRADI S A,SIN_DATOS
,,,0,,111643,18379, 95,2.3333333333333335,INVERSIONES NUEVA METROPOLI S.A.C.,INVERSIONES NUEVA METROPOLI S.A.C.,SIN_DATOS
,,,0,,70948,11279, 41,1.1666666666666667,INCA RAIL S.A.,INCA RAIL S.A.,SIN_DATOS
,,,0,,98665,7870, 42,1.1666666666666667,METSO PERU S.A.,METSO PERU S.A.,SIN_DATOS
,,,0,,0075,9492,106,3.0,"","",SIN_DATOS
79127,2952,165,3,COMPAÑIA MINERA COIMOLACHE S.A.,79127,2952,165,3.0,COMPAÑIA MINERA COIMOLACHE S.A.,COMPAÑIA MINERA COIMOLACHE S.A.,EXACTO
63597,26390,G69,2,UNITRADE S.A.C.,63597,26390,G69,2.8,UNITRADE S.A.C.,UNITRADE S.A.C.,FALTA
,,,0,,77667,19009, 42,1.1666666666666667,PESQUERA DIAMANTE S.A.,PESQUERA DIAMANTE S.A.,SIN_DATOS
,,,0,,59493,17656, 18,3.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,SIN_DATOS
,,,0,,11883,25107, 29,1.0,BANCO INTERAMERICANO DE FINANZAS,BANCO INTERAMERICANO DE FINANZAS,SIN_DATOS
,,,0,,77662,12999, 59,1.0,SERVICIOS EXTERNOS S.A.C.,SERVICIOS EXTERNOS S.A.C.,SIN_DATOS
,,,0,,75845,6584, 95,2.3333333333333335,MOTOMAQ S.A.C.,MOTOMAQ S.A.C.,SIN_DATOS
,,,0,,23186,10, 95,2.3333333333333335,ASCENSORES SCHINDLER DEL PERU S A,ASCENSORES SCHINDLER DEL PERU S A,SIN_DATOS
,,,0,,22776,15130, 95,2.3333333333333335,CAL & CEMENTO SUR S.A.,CAL & CEMENTO SUR S.A.,SIN_DATOS
112043,10046,F36,8,MALL PLAZA PERÚ S.A.,112043,10046,F36,8.166666666666666,MALL PLAZA PERÚ S.A.,MALL PLAZA PERÚ S.A.,FALTA
,,,0,,24535,3278, 95,3.0,CATALINA HUANCA SOCIEDAD MINERA S.A.C.,CATALINA HUANCA SOCIEDAD MINERA S.A.C.,SIN_DATOS
,,,0,,146310,20304, 95,2.8,CHINANGO S.A.C.,CHINANGO S.A.C.,SIN_DATOS
,,,0,,23352,280, 42,1.1666666666666667,CLUB WAIKIKI,CLUB WAIKIKI,SIN_DATOS
54550,23331,F36,1,HIPERMERCADOS TOTTUS S.A.,54550,23331,F36,2.3333333333333335,HIPERMERCADOS TOTTUS S.A.,HIPERMERCADOS TOTTUS S.A.,FALTA
,,,0,,131380,14707, 49,1.0,PERUANA DE MOLDEADOS S.A.C.,PERUANA DE MOLDEADOS S.A.C.,SIN_DATOS
89419,20269,D71,1,PLUZ ENERGÍA PERÚ S.A.A.,89419,20269,D71,1.1666666666666667,PLUZ ENERGÍA PERÚ S.A.A.,PLUZ ENERGÍA PERÚ S.A.A.,FALTA
,,,0,,99042,7986, 41,1.1666666666666667,CUSHMAN & WAKEFIELD PERU S.A.,CUSHMAN & WAKEFIELD PERU S.A.,SIN_DATOS
,,,0,,134997,21229, 41,1.1666666666666667,HITACHI ENERGY PERU S.A.,HITACHI ENERGY PERU S.A.,SIN_DATOS
89419,25672,291,1,PLUZ ENERGÍA PERÚ S.A.A.,89419,25672,291,1.1666666666666667,PLUZ ENERGÍA PERÚ S.A.A.,PLUZ ENERGÍA PERÚ S.A.A.,FALTA
,,,0,,56234,1033, 95,2.3333333333333335,SOCIEDAD IMPORTADORA S.A.,SOCIEDAD IMPORTADORA S.A.,SIN_DATOS
,,,0,,161437,25709, 42,1.1666666666666667,CONAFOVICER,CONAFOVICER,SIN_DATOS
59493,21618,372,4,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,59493,21618,372,4.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,EXACTO
152596,21696,L45,1,R Y R PATOLOGOS ASOCIADOS S.A.C.,152596,21696,L45,1.0,R Y R PATOLOGOS ASOCIADOS S.A.C.,R Y R PATOLOGOS ASOCIADOS S.A.C.,EXACTO
7196,8103,D03,3,EMPRESA EDITORA EL COMERCIO S.A.,7196,8103,D03,2.3333333333333335,EMPRESA EDITORA EL COMERCIO S.A.,EMPRESA EDITORA EL COMERCIO S.A.,SOBRECARGA
,,,0,,156384,22958,305,3.5,REFAX PERÚ S.A.,REFAX PERÚ S.A.,SIN_DATOS
,,,0,,23649,15107,080,6.923076923076923,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,SIN_DATOS
24546,1148,187,1,TRUPAL S.A.,24546,1148,187,1.0,TRUPAL S.A.,TRUPAL S.A.,EXACTO
62544,21913,106,3,FARMINDUSTRIA S.A.,62544,21913,106,2.3333333333333335,FARMINDUSTRIA S.A.,FARMINDUSTRIA S.A.,SOBRECARGA
62594,22983,L95,1,"SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PERÚ",62594,22983,L95,1.1666666666666667,"SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PER","SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PERÚ",FALTA
,,,0,,22743,273, 42,1.1666666666666667,AJINOMOTO DEL PERU S A,AJINOMOTO DEL PERU S A,SIN_DATOS
,,,0,,59493,17639, 18,1.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,SIN_DATOS
,,,0,,120881,12303, 27,1.0,CULTURAL EDUCACIONAL WINDSOR DEL PERU S.A.C.,CULTURAL EDUCACIONAL WINDSOR DEL PERU S.A.C.,SIN_DATOS
,,,0,,7139,23453,335,2.3333333333333335,BANCO DE CREDITO DEL PERU,BANCO DE CREDITO DEL PERU,SIN_DATOS
152595,23605,L60,3,MEDIC SER S.A.C.,152595,23605,L60,2.3333333333333335,MEDIC SER S.A.C.,MEDIC SER S.A.C.,SOBRECARGA
,,,0,,64432,2591, 42,1.1666666666666667,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - C,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - C,SIN_DATOS
,,,0,,92962,22894, 60,1.0,LA LLAVE S.A.,LA LLAVE S.A.,SIN_DATOS
121313,12464,100,1,QUIMTIA S.A.,121313,12464,100,1.0,QUIMTIA S.A.,QUIMTIA S.A.,EXACTO
,,,0,,56913,19724, 42,1.1666666666666667,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SO,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SO,SIN_DATOS
,,,0,,96577,7271, 95,2.3333333333333335,IFF PERU S.A.,IFF PERU S.A.,SIN_DATOS
,,,0,,131380,25679,026,1.0,PERUANA DE MOLDEADOS S.A.C.,PERUANA DE MOLDEADOS S.A.C.,SIN_DATOS
,,,0,,72263,3396, 49,1.0,INVERSIONES SAN BORJA S A,INVERSIONES SAN BORJA S A,SIN_DATOS
,,,0,,23251,7280, 95,2.3333333333333335,BRAEDT S.A. Ó BRSA,BRAEDT S.A. Ó BRSA,SIN_DATOS
,,,0,,82747,26495,413,1.1666666666666667,FERREYROS SOCIEDAD ANÓNIMA,FERREYROS SOCIEDAD ANÓNIMA,SIN_DATOS
,,,0,,9463,23292, 68,1.1666666666666667,BANCO INTERNACIONAL DEL PERU-INTERBANK,BANCO INTERNACIONAL DEL PERU-INTERBANK,SIN_DATOS
,,,0,,61262,14662, 95,2.3333333333333335,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,SIN_DATOS
,,,0,,77526,4103, 42,1.5,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,SIN_DATOS
,,,0,,23707,110, 95,4.666666666666667,IDEAS APLICADAS SA,IDEAS APLICADAS SA,SIN_DATOS
,,,0,,107998,17599, 41,1.1666666666666667,CORPORACION PRIMAX S.A.,CORPORACION PRIMAX S.A.,SIN_DATOS
59493,17635,375,2,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,59493,17635,375,3.5,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,FALTA
,,,0,,7044,2639, 95,2.3333333333333335,RIMAC SEGUROS Y REASEGUROS,RIMAC SEGUROS Y REASEGUROS,SIN_DATOS
,,,0,,8601,13094, 96,3.0,SOCIEDAD MINERA EL BROCAL S.A.A.,SOCIEDAD MINERA EL BROCAL S.A.A.,SIN_DATOS
,,,0,,141496,22586, 41,1.1666666666666667,LOGISTICA DE INSUMOS Y MATERIALES SOCIEDAD ANONIMA,LOGISTICA DE INSUMOS Y MATERIALES SOCIEDAD ANONIMA,SIN_DATOS
,,,0,,56913,19701, 95,2.3333333333333335,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SO,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SO,SIN_DATOS
77526,4660,B07,3,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,77526,4660,B07,3.0,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,EXACTO
,,,0,,146130,20198, 42,1.1666666666666667,CLINICA JAVIER PRADO S A,CLINICA JAVIER PRADO S A,SIN_DATOS
,,,0,,89419,20271,080,1.1666666666666667,PLUZ ENERGÍA PERÚ S.A.A.,PLUZ ENERGÍA PERÚ S.A.A.,SIN_DATOS
61262,14658,165,3,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,61262,14658,165,2.3333333333333335,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,SOBRECARGA
9463,22064,K84,1,BANCO INTERNACIONAL DEL PERU-INTERBANK,9463,22064,K84,1.0,BANCO INTERNACIONAL DEL PERU-INTERBANK,BANCO INTERNACIONAL DEL PERU-INTERBANK,EXACTO
,,,0,,0136,22953, 95,2.3333333333333335,"","",SIN_DATOS
59493,17644,372,1,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,59493,17644,372,1.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,EXACTO
200131,25743,113,3,INVERSIONES CASTELAR S.A.C.,200131,25743,113,2.3333333333333335,INVERSIONES CASTELAR S.A.C.,INVERSIONES CASTELAR S.A.C.,SOBRECARGA
,,,0,,70588,17698, 95,21.0,REAL PLAZA S.R.L.,REAL PLAZA S.R.L.,SIN_DATOS
144133,22602,L43,1,ONCOCENTER PERU S.A.C.,144133,22602,L43,1.0,ONCOCENTER PERU S.A.C.,ONCOCENTER PERU S.A.C.,EXACTO
,,,0,,23514,94, 20,2.0,EMBAJADA DE FRANCIA,EMBAJADA DE FRANCIA,SIN_DATOS
152598,21727,K28,1,CLINICA VALLESUR S.A.,152598,21727,K28,1.1666666666666667,CLINICA VALLESUR S.A.,CLINICA VALLESUR S.A.,FALTA
,,,0,,71965,12909, 42,1.1666666666666667,AEROPUERTOS ANDINOS DEL PERU S.A.,AEROPUERTOS ANDINOS DEL PERU S.A.,SIN_DATOS
,,,0,,63394,15281, 41,2.3333333333333335,ADIDAS PERU S.A.C,ADIDAS PERU S.A.C,SIN_DATOS
112043,10708,L59,2,MALL PLAZA PERÚ S.A.,112043,10708,L59,2.3333333333333335,MALL PLAZA PERÚ S.A.,MALL PLAZA PERÚ S.A.,FALTA
,,,0,,102591,8357, 48,1.0,UNIVERSIDAD PRIVADA DEL NORTE SAC,UNIVERSIDAD PRIVADA DEL NORTE SAC,SIN_DATOS
,,,0,,159268,22877, 48,1.0,JUNTA DE PROPIETARIOS DEL EDIFICIO MADRID EMPRESAR,JUNTA DE PROPIETARIOS DEL EDIFICIO MADRID EMPRESAR,SIN_DATOS
152595,23605,F21,1,MEDIC SER S.A.C.,152595,23605,F21,1.0,MEDIC SER S.A.C.,MEDIC SER S.A.C.,EXACTO
,,,0,,23444,93, 48,3.0,DISTRIBUIDORA EXCLUSIVA DE PRODUCTOS DE CALIDAD SO,DISTRIBUIDORA EXCLUSIVA DE PRODUCTOS DE CALIDAD SO,SIN_DATOS
,,,0,,85652,15038, 53,1.0,SERVICIOS GENERALES INMOBILIARIOS NUEVO MUNDO S.A.,SERVICIOS GENERALES INMOBILIARIOS NUEVO MUNDO S.A.,SIN_DATOS
7592,4992,F88,4,COMPAÑIA MINERA ANTAMINA S.A.,7592,4992,F88,7.0,COMPAÑIA MINERA ANTAMINA S.A.,COMPAÑIA MINERA ANTAMINA S.A.,FALTA
89419,20268,521,5,PLUZ ENERGÍA PERÚ S.A.A.,89419,20268,521,4.666666666666667,PLUZ ENERGÍA PERÚ S.A.A.,PLUZ ENERGÍA PERÚ S.A.A.,SOBRECARGA
59493,17655,G02,1,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,59493,17655,G02,1.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,EXACTO
85536,20948,I96,3,ASOCIACION PERUANO JAPONESA,85536,20948,I96,3.0,ASOCIACION PERUANO JAPONESA,ASOCIACION PERUANO JAPONESA,EXACTO
,,,0,,160980,26689,M57,1.0,SMARTFIT PERU S.A.C.,SMARTFIT PERU S.A.C.,SIN_DATOS
,,,0,,59493,17660, 07,2.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,SIN_DATOS
,,,0,,66944,7726,808,0.16666666666666666,GESTION DE SERVICIOS AMBIENTALES S.A.C.,GESTION DE SERVICIOS AMBIENTALES S.A.C.,SIN_DATOS
,,,0,,55026,931, 48,1.0,CORPORACION DE INDUSTRIAS PLASTICAS S A,CORPORACION DE INDUSTRIAS PLASTICAS S A,SIN_DATOS
,,,0,,8795,20393, 95,2.3333333333333335,ELECTRO DUNAS S.A.A.,ELECTRO DUNAS S.A.A.,SIN_DATOS
105587,8953,107,2,UNIVERSIDAD DE LIMA,105587,8953,107,2.0,UNIVERSIDAD DE LIMA,UNIVERSIDAD DE LIMA,EXACTO
8330,23849,113,4,SAN FERNANDO S.A.,8330,23849,113,4.666666666666667,SAN FERNANDO S.A.,SAN FERNANDO S.A.,FALTA
72263,15678,337,1,INVERSIONES SAN BORJA S A,72263,15678,337,1.0,INVERSIONES SAN BORJA S A,INVERSIONES SAN BORJA S A,EXACTO
,,,0,,102591,17874, 41,1.1666666666666667,UNIVERSIDAD PRIVADA DEL NORTE SAC,UNIVERSIDAD PRIVADA DEL NORTE SAC,SIN_DATOS
,,,0,,23085,19853, 41,1.1666666666666667,YURA S.A.,YURA S.A.,SIN_DATOS
23649,352,165,2,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,23649,352,165,2.3333333333333335,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,FALTA
,,,0,,62544,21915, 20,1.0,FARMINDUSTRIA S.A.,FARMINDUSTRIA S.A.,SIN_DATOS
,,,0,,61607,1332, 48,2.0,MONTANA S A,MONTANA S A,SIN_DATOS
,,,0,,156383,22492, 95,2.3333333333333335,COSTEÑO ALIMENTOS S.A.C.,COSTEÑO ALIMENTOS S.A.C.,SIN_DATOS
,,,0,,111212,21794,928,1.0,H & M HENNES & MAURITZ S.A.C.,H & M HENNES & MAURITZ S.A.C.,SIN_DATOS
,,,0,,9463,17747, 59,1.0,BANCO INTERNACIONAL DEL PERU-INTERBANK,BANCO INTERNACIONAL DEL PERU-INTERBANK,SIN_DATOS
134103,15640,E15,1,MINERA BOROO MISQUICHILCA S.A.,134103,15640,E15,1.5,MINERA BOROO MISQUICHILCA S.A.,MINERA BOROO MISQUICHILCA S.A.,FALTA
7592,4992,F90,2,COMPAÑIA MINERA ANTAMINA S.A.,7592,4992,F90,3.5,COMPAÑIA MINERA ANTAMINA S.A.,COMPAÑIA MINERA ANTAMINA S.A.,FALTA
,,,0,,134403,15735, 95,7.0,INTRADEVCO INDUSTRIAL S.A.,INTRADEVCO INDUSTRIAL S.A.,SIN_DATOS
,,,0,,56948,26321, 42,1.1666666666666667,AEROPUERTOS DEL PERU S.A.,AEROPUERTOS DEL PERU S.A.,SIN_DATOS
,,,0,,161360,24717, 95,4.666666666666667,INDUSTRY & LOGISTICS MANAGEMENT SOCIEDAD ANONIMA,INDUSTRY & LOGISTICS MANAGEMENT SOCIEDAD ANONIMA,SIN_DATOS
,,,0,,103280,10530, 95,2.3333333333333335,CROSLAND OPERACIONES S.A.C.,CROSLAND OPERACIONES S.A.C.,SIN_DATOS
98454,25172,O63,1,XIMESA S.A.C.,98454,25172,O63,1.0,XIMESA S.A.C.,XIMESA S.A.C.,EXACTO
,,,0,,163872,23474,F35,1.1666666666666667,INVERSIONES LAMBORE S.A.C.,INVERSIONES LAMBORE S.A.C.,SIN_DATOS
23085,3432,156,1,YURA S.A.,23085,3432,156,1.0,YURA S.A.,YURA S.A.,EXACTO
,,,0,,65770,20318,080,1.1666666666666667,ORYGEN PERU S.A.A.,ORYGEN PERU S.A.A.,SIN_DATOS
54550,23333,F36,1,HIPERMERCADOS TOTTUS S.A.,54550,23333,F36,1.1666666666666667,HIPERMERCADOS TOTTUS S.A.,HIPERMERCADOS TOTTUS S.A.,FALTA
,,,0,,7006,23575, 42,1.1666666666666667,REPSOL COMERCIAL SAC,REPSOL COMERCIAL SAC,SIN_DATOS
,,,0,,68590,20033, 42,7.0,REFINERIA LA PAMPILLA S.A.A,REFINERIA LA PAMPILLA S.A.A,SIN_DATOS
,,,0,,113647,26158, 95,4.666666666666667,VEND S.A.C.,VEND S.A.C.,SIN_DATOS
,,,0,,11883,25060, 29,1.0,BANCO INTERAMERICANO DE FINANZAS,BANCO INTERAMERICANO DE FINANZAS,SIN_DATOS
7139,12508,N13,1,BANCO DE CREDITO DEL PERU,7139,12508,N13,1.1666666666666667,BANCO DE CREDITO DEL PERU,BANCO DE CREDITO DEL PERU,FALTA
,,,0,,22739,26261, 95,9.333333333333334,ADMINISTRACION INMOBILIARIA SOCIEDAD ANONIMA CERRA,ADMINISTRACION INMOBILIARIA SOCIEDAD ANONIMA CERRA,SIN_DATOS
,,,0,,176426,26610, 95,2.3333333333333335,INVERSIONES MARITIMAS UNIVERSALES DEPOSITOS S.A.,INVERSIONES MARITIMAS UNIVERSALES DEPOSITOS S.A.,SIN_DATOS
,,,0,,75979,15709, 41,1.1666666666666667,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,SIN_DATOS
22801,23034,M02,1,CORPORACION ACEROS AREQUIPA S.A.,22801,23034,M02,1.0,CORPORACION ACEROS AREQUIPA S.A.,CORPORACION ACEROS AREQUIPA S.A.,EXACTO
,,,0,,9463,22020, 48,1.0,BANCO INTERNACIONAL DEL PERU-INTERBANK,BANCO INTERNACIONAL DEL PERU-INTERBANK,SIN_DATOS
,,,0,,22949,17482, 95,14.0,MOLITALIA S.A,MOLITALIA S.A,SIN_DATOS
,,,0,,65770,20317,080,1.1666666666666667,ORYGEN PERU S.A.A.,ORYGEN PERU S.A.A.,SIN_DATOS
70588,17698,106,2,REAL PLAZA S.R.L.,70588,17698,106,2.3333333333333335,REAL PLAZA S.R.L.,REAL PLAZA S.R.L.,FALTA
,,,0,,67486,8177, 95,3.0,STATKRAFT PERU S.A.,STATKRAFT PERU S.A.,SIN_DATOS
55024,21170,165,3,DP WORLD LOGISTICS S.R.L.,55024,21170,165,2.3333333333333335,DP WORLD LOGISTICS S.R.L.,DP WORLD LOGISTICS S.R.L.,SOBRECARGA
,,,0,,151024,21395, 41,1.1666666666666667,BOMBONERIA DI PERUGIA S.A.C.,BOMBONERIA DI PERUGIA S.A.C.,SIN_DATOS
,,,0,,63394,15979, 42,1.1666666666666667,ADIDAS PERU S.A.C,ADIDAS PERU S.A.C,SIN_DATOS
,,,0,,90912,5079, 95,2.3333333333333335,RED DE ENERGIA DEL PERU SA,RED DE ENERGIA DEL PERU SA,SIN_DATOS
,,,0,,61262,14916, 95,2.3333333333333335,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,SIN_DATOS
64432,2591,626,3,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - CPPQ S.A.,64432,2591,626,2.3333333333333335,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - C,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - CPPQ S.A.,SOBRECARGA
,,,0,,102436,8322, 48,1.0,INNOVACIONES DIAGNOSTICAS INTELIGENTES S.A.C.,INNOVACIONES DIAGNOSTICAS INTELIGENTES S.A.C.,SIN_DATOS
,,,0,,23973,2832, 48,1.0,MEDIFARMA S A,MEDIFARMA S A,SIN_DATOS
55081,13179,B54,3,MAERSK LOGISTICS & SERVICES PERU S.A.,55081,13179,B54,3.0,MAERSK LOGISTICS & SERVICES PERU S.A.,MAERSK LOGISTICS & SERVICES PERU S.A.,EXACTO
,,,0,,71436,10100, 95,11.666666666666666,ALICORP SAA,ALICORP SAA,SIN_DATOS
,,,0,,120215,15095, 95,9.0,KALLPA GENERACION S.A.,KALLPA GENERACION S.A.,SIN_DATOS
82747,4105,156,1,FERREYROS SOCIEDAD ANÓNIMA,82747,4105,156,1.0,FERREYROS SOCIEDAD ANÓNIMA,FERREYROS SOCIEDAD ANÓNIMA,EXACTO
,,,0,,8626,25685, 42,1.5,ADMINISTRACION DE EMPRESAS S.A.C.,ADMINISTRACION DE EMPRESAS S.A.C.,SIN_DATOS
94445,21666,K32,1,COBRA PERU S.A,94445,21666,K32,1.0,COBRA PERU S.A,COBRA PERU S.A,EXACTO
,,,0,,69289,26667, 95,14.0,MINSUR S. A.,MINSUR S. A.,SIN_DATOS
,,,0,,7006,19385, 42,1.1666666666666667,REPSOL COMERCIAL SAC,REPSOL COMERCIAL SAC,SIN_DATOS
,,,0,,24546,17819, 95,2.3333333333333335,TRUPAL S.A.,TRUPAL S.A.,SIN_DATOS
,,,0,,134403,15736, 53,1.0,INTRADEVCO INDUSTRIAL S.A.,INTRADEVCO INDUSTRIAL S.A.,SIN_DATOS
,,,0,,23444,22317, 95,2.3333333333333335,DISTRIBUIDORA EXCLUSIVA DE PRODUCTOS DE CALIDAD SO,DISTRIBUIDORA EXCLUSIVA DE PRODUCTOS DE CALIDAD SO,SIN_DATOS
,,,0,,23973,2832, 95,14.0,MEDIFARMA S A,MEDIFARMA S A,SIN_DATOS
,,,0,,7006,16481, 42,1.1666666666666667,REPSOL COMERCIAL SAC,REPSOL COMERCIAL SAC,SIN_DATOS
,,,0,,56948,26321, 08,1.1666666666666667,AEROPUERTOS DEL PERU S.A.,AEROPUERTOS DEL PERU S.A.,SIN_DATOS
,,,0,,56948,1472, 42,2.3333333333333335,AEROPUERTOS DEL PERU S.A.,AEROPUERTOS DEL PERU S.A.,SIN_DATOS
163894,23481,F36,2,INMOBILIARIA EBURNS S.A.C.,163894,23481,F36,2.3333333333333335,INMOBILIARIA EBURNS S.A.C.,INMOBILIARIA EBURNS S.A.C.,FALTA
,,,0,,108413,20967,476,2.3333333333333335,PLUSPETROL PERU CORPORATION S.A.,PLUSPETROL PERU CORPORATION S.A.,SIN_DATOS
,,,0,,22739,25659, 95,7.0,ADMINISTRACION INMOBILIARIA SOCIEDAD ANONIMA CERRA,ADMINISTRACION INMOBILIARIA SOCIEDAD ANONIMA CERRA,SIN_DATOS
24539,22873,156,1,HERSIL S.A.C. LABORATORIOS INDUSTRIALES FARMACEUTICOS,24539,22873,156,1.0,HERSIL S.A.C. LABORATORIOS INDUSTRIALES FARMACEUTI,HERSIL S.A.C. LABORATORIOS INDUSTRIALES FARMACEUTICOS,EXACTO
23251,25140,152,1,BRAEDT S.A. Ó BRSA,23251,25140,152,1.1666666666666667,BRAEDT S.A. Ó BRSA,BRAEDT S.A. Ó BRSA,FALTA
,,,0,,146768,20384, 41,1.1666666666666667,ATTKO S.A.C.,ATTKO S.A.C.,SIN_DATOS
,,,0,,86429,21719, 42,5.833333333333334,GAS NATURAL DE LIMA Y CALLAO S.A.,GAS NATURAL DE LIMA Y CALLAO S.A.,SIN_DATOS
,,,0,,153916,26075, 48,2.0,OWENS-ILLINOIS PERU S.A.,OWENS-ILLINOIS PERU S.A.,SIN_DATOS
89419,20259,Q30,1,PLUZ ENERGÍA PERÚ S.A.A.,89419,20259,Q30,1.0,PLUZ ENERGÍA PERÚ S.A.A.,PLUZ ENERGÍA PERÚ S.A.A.,EXACTO
,,,0,,61607,1332, 53,1.0,MONTANA S A,MONTANA S A,SIN_DATOS
55985,19623,J67,1,UNIMAR S A,55985,19623,J67,1.1666666666666667,UNIMAR S A,UNIMAR S A,FALTA
22776,301,M01,1,CAL & CEMENTO SUR S.A.,22776,301,M01,1.0,CAL & CEMENTO SUR S.A.,CAL & CEMENTO SUR S.A.,EXACTO
,,,0,,8330,26339, 42,1.1666666666666667,SAN FERNANDO S.A.,SAN FERNANDO S.A.,SIN_DATOS
55026,931,554,1,CORPORACION DE INDUSTRIAS PLASTICAS S A,55026,931,554,1.1666666666666667,CORPORACION DE INDUSTRIAS PLASTICAS S A,CORPORACION DE INDUSTRIAS PLASTICAS S A,FALTA
113623,10988,P10,1,COMPANIA MINERA ARES S.A.C.,113623,10988,P10,1.0,COMPANIA MINERA ARES S.A.C.,COMPANIA MINERA ARES S.A.C.,EXACTO
